date,lat,lon,soil_moisture_pct,profile_storage_mm
2025-07-16,-35.09704,148.93607,23.07958902202715,117.2961418295066
2025-07-17,-35.09704,148.93607,22.913008589180656,115.52555627018377
2025-07-18,-35.09704,148.93607,22.733435697055015,113.61687369438276
2025-07-19,-35.09704,148.93607,22.556829660587567,111.73972586546188
2025-07-20,-35.09704,148.93607,22.383141462176653,109.8935917747037
2025-07-21,-35.09704,148.93607,22.222156902704057,108.18248482531318
2025-07-22,-35.09704,148.93607,22.087881184701594,106.75526649480284
2025-07-23,-35.09704,148.93607,23.598411840095636,122.81071622352165
2025-07-24,-35.09704,148.93607,23.43876540363693,121.11383220082489
2025-07-25,-35.09704,148.93607,23.288439342952934,119.51601457189457
2025-07-26,-35.09704,148.93607,24.450381390593886,131.86631151354615
2025-07-27,-35.09704,148.93607,25.3614347065386,141.54990890503188
2025-07-28,-35.09704,148.93607,25.907296463080918,147.35188052321737
2025-07-29,-35.09704,148.93607,26.300334418315252,151.52948599531362
2025-07-30,-35.09704,148.93607,26.167961106244746,150.12248836187763
2025-07-31,-35.09704,148.93607,25.894308880002598,147.21383533594036
2025-08-01,-35.09704,148.93607,25.685240243739194,144.991642117026
2025-08-02,-35.09704,148.93607,25.624874938435493,144.3500185119695
2025-08-03,-35.09704,148.93607,25.36174511455011,141.5532082357713
2025-08-04,-35.09704,148.93607,25.110047043972905,138.87790621224923
2025-08-05,-35.09704,148.93607,25.014744981043734,137.8649393618655
2025-08-06,-35.09704,148.93607,24.778835481356708,135.3574542610324
2025-08-07,-35.09704,148.93607,24.580548576782533,133.2498602066612
2025-08-08,-35.09704,148.93607,24.367462990267878,130.98497077195577
2025-08-09,-35.09704,148.93607,24.16972069126161,128.8831653371576
2025-08-10,-35.09704,148.93607,23.952084752634875,126.56991015143444
2025-08-11,-35.09704,148.93607,23.738355045379095,124.29817434910224
2025-08-12,-35.09704,148.93607,23.517338432263355,121.94898593083353
2025-08-13,-35.09704,148.93607,23.349606573646746,120.1661618522179
2025-08-14,-35.09704,148.93607,23.17730579047101,118.33477461580645
2025-08-15,-35.09704,148.93607,22.993366250140223,116.3796788801729
2025-08-16,-35.09704,148.93607,22.824562115249833,114.58545756327715
2025-08-17,-35.09704,148.93607,22.711219912447696,113.38074183458026
2025-08-18,-35.09704,148.93607,22.499469702344665,111.13004613289787
2025-08-19,-35.09704,148.93607,22.296895225605688,108.97687941894213
2025-08-20,-35.09704,148.93607,22.202629557844343,107.97492842610278
2025-08-21,-35.09704,148.93607,22.163788387430476,107.56208512712202
2025-08-22,-35.09704,148.93607,22.004177316878696,105.86557700910396
2025-08-23,-35.09704,148.93607,21.80646245091793,103.76406316049864
2025-08-24,-35.09704,148.93607,21.575530387708255,101.30948329588476
2025-08-25,-35.09704,148.93607,21.35912695916706,99.00932847568401
2025-08-26,-35.09704,148.93607,21.16535683088278,96.94974329448547
2025-08-27,-35.09704,148.93607,22.29649594885423,108.97263550122487
2025-08-28,-35.09704,148.93607,22.963828155086514,116.06571808863026
2025-08-29,-35.09704,148.93607,23.665623261472074,123.52510728420732
2025-08-30,-35.09704,148.93607,24.762816366492025,135.18718688347866
2025-08-31,-35.09704,148.93607,24.492194203548113,132.31074043923903
2025-09-01,-35.09704,148.93607,24.227330205828864,129.49549760709698
2025-09-02,-35.09704,148.93607,23.991278088686393,126.98649662349894
2025-09-03,-35.09704,148.93607,23.702981551674625,123.92218903038447
2025-09-04,-35.09704,148.93607,23.371739677155745,120.40141489356485
2025-09-05,-35.09704,148.93607,23.114554681866785,117.66779227683917
2025-09-06,-35.09704,148.93607,22.831619789227616,114.66047367059501
2025-09-07,-35.09704,148.93607,22.586697805487894,112.05719476106144
2025-09-08,-35.09704,148.93607,22.632954879838096,112.5488617981886
2025-09-09,-35.09704,148.93607,22.295892067832504,108.96621684209225
2025-09-10,-35.09704,148.93607,22.602955795402565,112.23000114458827
2025-09-11,-35.09704,148.93607,25.845499034770594,146.69503486433752
2025-09-12,-35.09704,148.93607,25.58867219525886,143.96521908996598
2025-09-13,-35.09704,148.93607,25.287594914167673,140.7650648039493
2025-09-14,-35.09704,148.93607,24.9995084749428,137.702990342909
2025-09-15,-35.09704,148.93607,24.649914623663282,133.98715280949372
2025-09-16,-35.09704,148.93607,24.38169472845047,131.13624009980882
2025-09-17,-35.09704,148.93607,24.494297031010944,132.33309141933805
2025-09-18,-35.09704,148.93607,24.17017806974353,128.88802681891383
2025-09-19,-35.09704,148.93607,23.900632016015116,126.02301835334112
2025-09-20,-35.09704,148.93607,24.669539884190172,134.1957499555876
2025-09-21,-35.09704,148.93607,24.388893685156695,131.21275790306112
2025-09-22,-35.09704,148.93607,24.044035140369843,127.54725200314935
2025-09-23,-35.09704,148.93607,24.262654273765637,129.87095757869534
2025-09-24,-35.09704,148.93607,23.991052597696452,126.98409987687198
2025-09-25,-35.09704,148.93607,23.66298966910751,123.49711479715376
2025-09-26,-35.09704,148.93607,23.26105028614107,119.22489593541438
2025-09-27,-35.09704,148.93607,22.846342873654862,114.8169655239905
2025-09-28,-35.09704,148.93607,22.524027227343552,111.39106838138613
2025-09-29,-35.09704,148.93607,22.211328803074956,108.06739281534182
2025-09-30,-35.09704,148.93607,21.92730181956516,105.04846636121327
2025-10-01,-35.09704,148.93607,21.618307776449257,101.76416470999865
2025-10-02,-35.09704,148.93607,21.3827200528303,99.26009977112406
2025-10-03,-35.09704,148.93607,21.24537230172126,97.80022876128449
2025-10-04,-35.09704,148.93607,20.979578069503432,94.97509845471448
2025-10-05,-35.09704,148.93607,20.695964759375386,91.96056894027137
2025-10-06,-35.09704,148.93607,20.437811880331164,89.21665867468506
2025-10-07,-35.09704,148.93607,20.25995942447913,87.32626263812358
2025-10-08,-35.09704,148.93607,19.999186960845215,84.55450877430258
2025-10-09,-35.09704,148.93607,21.021099981728995,95.41643539282774
2025-10-10,-35.09704,148.93607,20.90449121444052,94.17699930826865
2025-10-11,-35.09704,148.93607,20.54319913331352,90.33682113962001
2025-10-12,-35.09704,148.93607,20.29768839862586,87.72728438870227
2025-10-13,-35.09704,148.93607,20.000391518598846,84.56731203413032
2025-10-14,-35.09704,148.93607,19.736506327349083,81.76247294851856
2025-10-15,-35.09704,148.93607,19.459423453072652,78.81735552058154
2025-10-16,-35.09704,148.93607,19.16410881401815,75.6784524307548
2025-10-17,-35.09704,148.93607,18.900871719598538,72.88050197467115
2025-10-18,-35.09704,148.93607,18.647366911248902,70.1859961121706
2025-10-19,-35.09704,148.93607,18.422076698726503,67.79138355094308
2025-10-20,-35.09704,148.93607,18.110443397465062,64.47902919101614
2025-10-21,-35.09704,148.93607,18.07547688883612,64.10736972189115
2025-10-22,-35.09704,148.93607,18.180815486192195,65.22701502554966
2025-10-23,-35.09704,148.93607,18.095683102334355,64.32214182457585
2025-10-24,-35.09704,148.93607,18.043698050773358,63.76959204413811
2025-10-25,-35.09704,148.93607,17.85897671399056,61.80618658397928
2025-10-26,-35.09704,148.93607,17.74354729640994,60.57928582260576
2025-10-27,-35.09704,148.93607,18.656416718520184,70.2821866298405
2025-10-28,-35.09704,148.93607,18.699376255026475,70.73880409489017
2025-10-29,-35.09704,148.93607,18.541943541994122,69.06544976691237
2025-10-30,-35.09704,148.93607,18.367939845130852,67.21596223905368
2025-10-31,-35.09704,148.93607,18.185265271641672,65.27431185221954
2025-11-01,-35.09704,148.93607,18.298935617189873,66.48251541437709
2025-11-02,-35.09704,148.93607,18.034964191440594,63.67675974116288
2025-11-03,-35.09704,148.93607,17.847662652194074,61.6859292758919
2025-11-04,-35.09704,148.93607,17.963586458782007,62.91808490437123
2025-11-05,-35.09704,148.93607,19.006574832572895,74.00402171951619
2025-11-06,-35.09704,148.93607,18.7425396437433,71.19758830770267
2025-11-07,-35.09704,148.93607,18.46621806997016,68.26056275258887
2025-11-08,-35.09704,148.93607,18.22572888086317,65.70440007411585
2025-11-09,-35.09704,148.93607,18.000124989685744,63.306453418436995
2025-11-10,-35.09704,148.93607,17.785587275244644,61.02612929735865
2025-11-11,-35.09704,148.93607,17.586968831446185,58.91501130831612
2025-11-12,-35.09704,148.93607,17.449180368199222,57.45045596350457
2025-11-13,-35.09704,148.93607,17.213359514819903,54.943913085414145
